"DateTime","Players","Average Players"
"2022-12-03 00:00:00",656,523
"2022-12-04 00:00:00",760,576
"2022-12-05 00:00:00",568,431
"2022-12-06 00:00:00",522,402
"2022-12-07 00:00:00",502,380
"2022-12-08 00:00:00",503,374
"2022-12-09 00:00:00",426,325
"2022-12-10 00:00:00",478,372
"2022-12-11 00:00:00",508,395
"2022-12-12 00:00:00",454,302
"2022-12-13 00:00:00",388,278
"2022-12-14 00:00:00",347,257
"2022-12-15 00:00:00",371,254
"2022-12-16 00:00:00",378,270
"2022-12-17 00:00:00",457,347
"2022-12-18 00:00:00",467,363
"2022-12-19 00:00:00",431,308
"2022-12-20 00:00:00",448,310
"2022-12-21 00:00:00",454,318
"2022-12-22 00:00:00",422,314
"2022-12-23 00:00:00",454,317
"2022-12-24 00:00:00",395,324
"2022-12-25 00:00:00",419,316
"2022-12-26 00:00:00",462,336
"2022-12-27 00:00:00",447,325
"2022-12-28 00:00:00",443,326
"2022-12-29 00:00:00",433,327
"2022-12-30 00:00:00",470,351
"2022-12-31 00:00:00",492,367
"2023-01-01 00:00:00",550,399
"2023-01-02 00:00:00",539,406
"2023-01-03 00:00:00",460,349
"2023-01-04 00:00:00",484,345
"2023-01-05 00:00:00",497,342
"2023-01-06 00:00:00",516,373
"2023-01-07 00:00:00",584,438
"2023-01-08 00:00:00",618,460
"2023-01-09 00:00:00",505,356
"2023-01-10 00:00:00",464,344
"2023-01-11 00:00:00",493,354
"2023-01-12 00:00:00",530,368
"2023-01-13 00:00:00",577,405
"2023-01-14 00:00:00",681,520
"2023-01-15 00:00:00",723,548
"2023-01-16 00:00:00",631,448
"2023-01-17 00:00:00",556,399
"2023-01-18 00:00:00",532,403
"2023-01-19 00:00:00",551,405
"2023-01-20 00:00:00",543,411
"2023-01-21 00:00:00",645,491
"2023-01-22 00:00:00",697,526
"2023-01-23 00:00:00",555,432
"2023-01-24 00:00:00",616,450
"2023-01-25 00:00:00",577,442
"2023-01-26 00:00:00",585,445
"2023-01-27 00:00:00",698,504
"2023-01-28 00:00:00",816,621
"2023-01-29 00:00:00",869,670
"2023-01-30 00:00:00",751,529
"2023-01-31 00:00:00",709,502
"2023-02-01 00:00:00",695,490
"2023-02-02 00:00:00",1597,781
"2023-02-03 00:00:00",1736,1196
"2023-02-04 00:00:00",2286,1536
"2023-02-05 00:00:00",1959,1571
"2023-02-06 00:00:00",1489,1103
"2023-02-07 00:00:00",1247,963
"2023-02-08 00:00:00",1212,877
"2023-02-09 00:00:00",1071,814
"2023-02-10 00:00:00",1018,800
"2023-02-11 00:00:00",1140,924
"2023-02-12 00:00:00",1160,909
"2023-02-13 00:00:00",765,622
"2023-02-14 00:00:00",723,557
"2023-02-15 00:00:00",681,548
"2023-02-16 00:00:00",705,535
"2023-02-17 00:00:00",826,608
"2023-02-18 00:00:00",996,768
"2023-02-19 00:00:00",1067,844
"2023-02-20 00:00:00",972,690
"2023-02-21 00:00:00",894,640
"2023-02-22 00:00:00",969,697
"2023-02-23 00:00:00",923,736
"2023-02-24 00:00:00",1012,748
"2023-02-25 00:00:00",1144,867
"2023-02-26 00:00:00",1309,1011
"2023-02-27 00:00:00",1158,821
"2023-02-28 00:00:00",1118,835
"2023-03-01 00:00:00",1122,816
"2023-03-02 00:00:00",1120,818
"2023-03-03 00:00:00",1235,885
"2023-03-04 00:00:00",1595,1192
"2023-03-05 00:00:00",1924,1386
"2023-03-06 00:00:00",1589,1118
"2023-03-07 00:00:00",1800,1227
"2023-03-08 00:00:00",2333,1539
"2023-03-09 00:00:00",18310,5758
"2023-03-10 00:00:00",31406,19220
"2023-03-11 00:00:00",38528,27208
"2023-03-12 00:00:00",40591,29613
"2023-03-13 00:00:00",33555,22717
"2023-03-14 00:00:00",31547,21162
"2023-03-15 00:00:00",28969,19913
"2023-03-16 00:00:00",27075,18350
"2023-03-17 00:00:00",20239,16027
"2023-03-18 00:00:00",22383,16364
"2023-03-19 00:00:00",24792,17995
"2023-03-20 00:00:00",22717,14459
"2023-03-21 00:00:00",23423,15707
"2023-03-22 00:00:00",21900,15121
"2023-03-23 00:00:00",21129,14400
"2023-03-24 00:00:00",16323,12484
"2023-03-25 00:00:00",16272,11836
"2023-03-26 00:00:00",19026,13734
"2023-03-27 00:00:00",17971,11841
"2023-03-28 00:00:00",18770,12852
"2023-03-29 00:00:00",18392,12799
"2023-03-30 00:00:00",17749,12625
"2023-03-31 00:00:00",19520,13362
"2023-04-01 00:00:00",23846,17691
"2023-04-02 00:00:00",25926,19123
"2023-04-03 00:00:00",20389,14658
"2023-04-04 00:00:00",18540,13556
"2023-04-05 00:00:00",16799,12737
"2023-04-06 00:00:00",16105,11936
"2023-04-07 00:00:00",15384,12423
"2023-04-08 00:00:00",14746,11548
"2023-04-09 00:00:00",14272,11299
"2023-04-10 00:00:00",12033,9512
"2023-04-11 00:00:00",10353,7669
"2023-04-12 00:00:00",9528,7024
"2023-04-13 00:00:00",9224,6777
"2023-04-14 00:00:00",9822,6972
"2023-04-15 00:00:00",11025,8537
"2023-04-16 00:00:00",11396,8769
"2023-04-17 00:00:00",8400,6299
"2023-04-18 00:00:00",7926,5756
"2023-04-19 00:00:00",7473,5385
"2023-04-20 00:00:00",7098,5239
"2023-04-21 00:00:00",7328,5356
"2023-04-22 00:00:00",8459,6595
"2023-04-23 00:00:00",8734,6749
"2023-04-24 00:00:00",6753,4959
"2023-04-25 00:00:00",6164,4606
"2023-04-26 00:00:00",5650,4198
"2023-04-27 00:00:00",5368,3951
"2023-04-28 00:00:00",5660,4110
"2023-04-29 00:00:00",6410,4977
"2023-04-30 00:00:00",6719,5196
"2023-05-01 00:00:00",5354,4382
"2023-05-02 00:00:00",4653,3481
"2023-05-03 00:00:00",4338,3229
"2023-05-04 00:00:00",4117,3055
"2023-05-05 00:00:00",4373,3195
"2023-05-06 00:00:00",5034,3954
"2023-05-07 00:00:00",5298,4206
"2023-05-08 00:00:00",4079,3115
"2023-05-09 00:00:00",3577,2732
"2023-05-10 00:00:00",3373,2558
"2023-05-11 00:00:00",3323,2437
"2023-05-12 00:00:00",3026,2299
"2023-05-13 00:00:00",2838,2261
"2023-05-14 00:00:00",3470,2566
"2023-05-15 00:00:00",3287,2329
"2023-05-16 00:00:00",3209,2298
"2023-05-17 00:00:00",3197,2326
"2023-05-18 00:00:00",3186,2461
"2023-05-19 00:00:00",3453,2506
"2023-05-20 00:00:00",3874,3013
"2023-05-21 00:00:00",4098,3179
"2023-05-22 00:00:00",3344,2374
"2023-05-23 00:00:00",3033,2195
"2023-05-24 00:00:00",2896,2088
"2023-05-25 00:00:00",5080,2593
"2023-05-26 00:00:00",5715,3945
"2023-05-27 00:00:00",6048,4564
"2023-05-28 00:00:00",6276,4745
"2023-05-29 00:00:00",5732,4109
"2023-05-30 00:00:00",4258,2993
"2023-05-31 00:00:00",3692,2598
"2023-06-01 00:00:00",3157,2330
"2023-06-02 00:00:00",2349,1653
"2023-06-03 00:00:00",2620,1975
"2023-06-04 00:00:00",2855,2121
"2023-06-05 00:00:00",2236,1563
"2023-06-06 00:00:00",1901,1339
"2023-06-07 00:00:00",1738,1226
"2023-06-08 00:00:00",1772,1255
"2023-06-09 00:00:00",1716,1229
"2023-06-10 00:00:00",1939,1457
"2023-06-11 00:00:00",2011,1528
"2023-06-12 00:00:00",1562,1134
"2023-06-13 00:00:00",1537,1040
"2023-06-14 00:00:00",1391,991
"2023-06-15 00:00:00",1467,990
"2023-06-16 00:00:00",1465,1032
"2023-06-17 00:00:00",1721,1272
"2023-06-18 00:00:00",1714,1333
"2023-06-19 00:00:00",1480,1020
"2023-06-20 00:00:00",1367,929
"2023-06-21 00:00:00",1264,901
"2023-06-22 00:00:00",1280,897
"2023-06-23 00:00:00",1345,955
"2023-06-24 00:00:00",1502,1141
"2023-06-25 00:00:00",1786,1278
"2023-06-26 00:00:00",1354,946
"2023-06-27 00:00:00",1296,941
"2023-06-28 00:00:00",1262,876
"2023-06-29 00:00:00",1203,846
"2023-06-30 00:00:00",1198,856
"2023-07-01 00:00:00",1415,1055
"2023-07-02 00:00:00",1463,1104
"2023-07-03 00:00:00",1282,890
"2023-07-04 00:00:00",1307,898
"2023-07-05 00:00:00",1136,794
"2023-07-06 00:00:00",1068,762
"2023-07-07 00:00:00",1062,775
"2023-07-08 00:00:00",1228,955
"2023-07-09 00:00:00",1225,968
"2023-07-10 00:00:00",1017,743
"2023-07-11 00:00:00",942,707
"2023-07-12 00:00:00",933,697
"2023-07-13 00:00:00",974,713
"2023-07-14 00:00:00",982,737
"2023-07-15 00:00:00",1221,942
"2023-07-16 00:00:00",1345,1011
"2023-07-17 00:00:00",1045,789
"2023-07-18 00:00:00",977,735
"2023-07-19 00:00:00",1115,802
"2023-07-20 00:00:00",990,792
"2023-07-21 00:00:00",1020,743
"2023-07-22 00:00:00",1200,898
"2023-07-23 00:00:00",1211,926
"2023-07-24 00:00:00",1013,721
"2023-07-25 00:00:00",999,711
"2023-07-26 00:00:00",935,685
"2023-07-27 00:00:00",937,700
"2023-07-28 00:00:00",979,712
"2023-07-29 00:00:00",1138,868
"2023-07-30 00:00:00",1296,970
"2023-07-31 00:00:00",1114,816
"2023-08-01 00:00:00",1083,776
"2023-08-02 00:00:00",1045,745
"2023-08-03 00:00:00",930,709
"2023-08-04 00:00:00",866,658
"2023-08-05 00:00:00",966,763
"2023-08-06 00:00:00",1017,793
"2023-08-07 00:00:00",855,619
"2023-08-08 00:00:00",780,574
"2023-08-09 00:00:00",716,540
"2023-08-10 00:00:00",661,505
"2023-08-11 00:00:00",697,517
